id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,star_name,constellation
35946,36046.0,58207.0,2821.0,,60Iot Gem,,7.428779,27.79808,36.9004,-121.28,-84.43,8.0,3.78,0.945,G9III+...,1.024,-11.927106,30.38497,17.208794,1.498e-05,2.122e-05,-9.54e-06,1.944849859157222,0.4851680273783375,-5.879820318e-07,-4.0932819e-07,Iot,60.0,Gem,1,35946,,36.47539469256078,,,,,Twins
36044,36145.0,58142.0,2818.0,,21    Lyn,,7.445237,49.211527,83.8926,-10.79,-48.57,27.0,4.61,-0.009,A1V,-0.001,-20.244731,50.928261,63.517493,-8.11e-06,3.228e-05,8e-06,1.949158591275284,0.858903171602465,-5.23113961e-08,-2.35474004e-07,,21.0,Lyn,1,36044,,87.82132798980062,,,,,Lynx
36087,36188.0,58715.0,2845.0,,3Bet CMi,Gomeisa,7.452512,8.289315,49.5786,-50.28,-38.45,22.0,2.89,-0.586,B8Vvar,-0.097,-18.209817,45.556204,7.147858,2.46e-06,2.64e-05,-5.9e-06,1.9510630590622124,0.144675846904975,-2.437643186e-07,-1.8641086e-07,Bet,3.0,CMi,1,36087,,149.41699574067007,Bet,2.896,2.876,Gomeisa,Lesser Dog
36274,36377.0,59717.0,2878.0,,Sig Pup,,7.487179,-43.301432,59.3824,-59.86,188.73,88.0,3.25,-0.618,K5III SB,1.509,-16.404069,39.982094,-40.72716,-2.306e-05,0.00010161,-2.219e-05,1.960138802667145,-0.7557525678474837,-2.902094692e-07,9.14988859e-07,Sig,,Pup,1,36274,,153.88631498199555,Sig,3.265,3.225,,Stern
36744,36850.0,60179.0,2891.0,Gl 278A,66Alp Gem,Castor,7.576634,31.888276,15.5958,-206.33,-148.18,6.0,1.58,0.615,A2Vm,0.034,-5.311938,12.130011,8.238737,9.83e-06,1.645e-05,-6.27e-06,1.983558270234413,0.5565554130270287,-1.0003160671e-06,-7.18396911e-07,Alp,66.0,Gem,1,36744,Gl 278,49.43106869868354,,,,Castor,Twins
36856,36962.0,60522.0,2905.0,,69Ups Gem,,7.598708,26.895741,83.0565,-39.58,-108.08,-21.0,4.06,-0.537,K5III,1.54,-30.104979,67.678521,37.572052,1.434e-05,6.96e-06,-4.853e-05,1.9893371279690208,0.4694192291170312,-1.918892548e-07,-5.23986625e-07,Ups,69.0,Gem,1,36856,,142.82360800191825,,,,,Twins
37173,37279.0,61421.0,2943.0,Gl 280A,10Alp CMi,Procyon,7.655033,5.224993,3.5142,-716.57,-1034.58,-4.0,0.4,2.671,F5IV-V,0.432,-1.469312,3.17617,0.320024,1.212e-05,2.89e-06,-1.792e-05,2.004083041242831,0.09119333187796,-3.4740293908e-06,-5.015785376e-06,Alp,10.0,CMi,1,37173,Gl 280,7.4404636619191935,,,,Procyon,Lesser Dog
37340,37447.0,61935.0,2970.0,,26Alp Mon,,7.687454,-9.551131,45.3104,-74.8,-19.64,11.0,3.94,0.659,K0III,1.022,-19.103696,40.392645,-7.518267,1.042e-05,1.641e-05,-6.12e-06,2.0125706488944606,-0.1666986801523025,-3.626406331e-07,-9.5217406e-08,Alp,26.0,Mon,1,37340,,47.46789794829222,,,,,Unicorn
37397,37504.0,63295.0,3024.0,,Zet Vol,,7.697004,-72.606098,43.2339,33.38,15.29,48.0,3.93,0.751,K0III,1.033,-5.555002,11.669749,-41.257317,-1.394e-05,1.3e-05,-4.589e-05,2.015071010019557,-1.2672154673799036,1.618308066e-07,7.4128011e-08,Zet,,Vol,1,37397,,43.61139713930644,,,,,Flying Fish
37633,37740.0,62345.0,2985.0,,77Kap Gem,,7.740793,24.397993,43.3463,-22.45,-56.24,21.0,3.57,0.385,G8III,0.932,-17.374205,35.446541,17.905243,-6.52e-06,2.402e-05,-1.89e-06,2.0265349136441264,0.4258253002318862,-1.088406713e-07,-2.72659213e-07,Kap,77.0,Gem,1,37633,,61.09420249055721,,,,,Twins
37718,37826.0,62509.0,2990.0,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.16,1.084,K0IIIvar,0.991,-4.055465,8.19518,4.867171,2.624e-05,1.782e-05,-3.1e-07,2.0303268874812184,0.4891494417459975,-3.0334307179e-06,-2.22771886e-07,Bet,78.0,Gem,1,37718,,32.09223768048434,,,,Pollux,Twins
38038,38146.0,63660.0,3043.0,,,,7.817132,-24.912208,86.2813,-34.68,14.71,2.0,5.32,0.64,G2,0.751,-35.838574,69.564083,-36.344199,1.086e-05,1.06e-05,4.72e-06,2.0465204508328867,-0.434800045984195,-1.681333844e-07,7.1316092e-08,,,Pup,1,38038,,48.30588020397728,,,,,Stern
39100,39211.0,65953.0,3141.0,,28    Mon,,8.020371,-1.392608,137.931,65.97,-75.73,27.0,4.69,-1.008,K4III,1.475,-69.581124,119.047291,-3.352171,-5.139e-05,5.1e-07,-5.129e-05,2.0997281595263693,-0.0243055985572499,3.198315851e-07,-3.671494e-07,,28.0,Mon,1,39100,,220.3941181810109,V645,4.706,4.676,,Unicorn
39318,39429.0,66811.0,3165.0,,Zet Pup,Naos,8.059737,-40.003148,332.2259,-30.82,16.77,-24.0,2.21,-5.397,O5IAf,-0.269,-130.674899,218.376203,-213.564535,4.333e-05,2.425e-05,3.647e-05,2.110034132578707,-0.6981866375965275,-1.494195763e-07,8.1303254e-08,Zet,,Pup,1,39318,,12554.51673687138,Zet,2.224,2.194,Naos,Keel; Stern
39644,39757.0,67523.0,3185.0,,15Rho Pup,Tureis,8.125737,-24.304324,19.4818,-83.29,46.38,46.0,2.83,1.382,F2mF5IIp,0.458,-9.379037,15.076242,-8.018549,-1.692e-05,4.209e-05,-1.537e-05,2.127312993738498,-0.4241904755048812,-4.038013145e-07,2.24856585e-07,Rho,15.0,Pup,1,39644,,24.389337302789126,Rho,2.875,2.775,Tureis,Stern
39681,39794.0,68520.0,3223.0,,Eps Vol,,8.132173,-68.617062,172.4138,-29.88,30.58,10.0,4.35,-1.833,B6IV,-0.113,-33.295483,53.320205,-160.545681,6.6e-06,3.658e-05,-2e-07,2.128997948454632,-1.1975936557597988,-1.448623278e-07,1.48256023e-07,Eps,,Vol,1,39681,,471.194269420276,,,,,Flying Fish
39750,39863.0,67594.0,3188.0,,29Zet Mon,,8.143236,-2.983786,324.6753,-16.79,-3.89,30.0,4.36,-3.197,G2Ib,0.97,-172.53083,274.520877,-16.900451,6.24e-06,3.973e-05,-7.71e-06,2.1318940707481016,-0.0520768880184549,-8.1400217e-08,-1.8859252e-08,Zet,29.0,Mon,1,39750,,1655.0076287699912,,,,,Unicorn
39840,39953.0,68273.0,3207.0,,Gam2Vel,,8.158876,-47.336588,342.4658,-5.93,9.9,35.0,1.75,-5.923,WC8 + O9I,-0.145,-124.300149,195.993257,-251.831601,-1.115e-05,3.596e-05,-1.518e-05,2.135988613442301,-0.8261793110301525,-2.87494513e-08,4.7996554e-08,Gam-2,,Vel,1,39840,,20379.803862870547,Gam-2,1.767,1.727,,Sails
40411,40526.0,69267.0,3249.0,,17Bet Cnc,Tarf,8.275256,9.185545,93.0233,-46.8,-48.65,22.0,3.53,-1.313,K4III,1.481,-51.522087,76.015371,14.84954,3.04e-06,3.313e-05,-1.807e-05,2.166456903687978,0.1603179982087687,-2.268928025e-07,-2.35861855e-07,Bet,17.0,Cnc,1,40411,,291.87708481971424,,,,Tarf,Crab
40587,40702.0,71243.0,3318.0,Gl 305,Alp Cha,,8.308703,-76.919722,19.5618,109.84,106.92,-13.2,4.05,2.593,F5III,0.413,-2.515914,3.642744,-19.054133,-1.245e-05,-3.1e-07,1.544e-05,2.175213363544284,-1.3425024173256137,5.325193467e-07,5.18362787e-07,Alp,,Cha,1,40587,,7.99466002520316,,,,,Chameleon
40728,40843.0,69897.0,3262.0,Gl 303,18Chi Cnc,,8.334406,27.217707,18.2715,-18.38,-376.26,33.0,5.13,3.821,F6V,0.487,-9.32358,13.3075,8.357022,-2.463e-05,3.8e-05,-1.42e-05,2.181942383298398,0.4750385986004025,-8.91087545e-08,-1.824159954e-06,Chi,18.0,Cnc,1,40728,,2.5798829360403723,,,,,Crab
40921,41037.0,71129.0,3307.0,,Eps Car,Avior,8.375236,-59.509483,185.5288,-25.34,22.72,2.0,1.86,-4.482,K3III+B2V,1.196,-54.83708,76.515238,-159.872623,7.66e-06,2.843e-05,8.61e-06,2.192631676046867,-1.038636414190405,-1.228517867e-07,1.10149668e-07,Eps,,Car,1,40921,,5405.053537086696,,,,Avior,Keel
40959,41075.0,70272.0,3275.0,,31    Lyn,Alsciaukat,8.380588,43.188131,117.2333,-25.62,-99.44,24.0,4.25,-1.095,K5III,1.55,-49.889521,69.406143,80.234157,-2.12e-05,5.444e-05,-2.441e-05,2.194032684168932,0.7537750756361737,-1.24209265e-07,-4.82098723e-07,,31.0,Lyn,1,40959,,238.7811282913176,BN,4.265,4.235,Alsciaukat,Lynx
41195,41312.0,71878.0,3347.0,GJ 3499,Bet Vol,,8.428951,-66.13689,32.9707,-35.83,-152.15,27.4,3.77,1.179,K2IIIvar,1.132,-7.921708,10.731349,-30.152411,1.108e-05,-5.37e-06,-3.547e-05,2.206694335048509,-1.1543064893851225,-1.737087417e-07,-7.37644014e-07,Bet,,Vol,1,41195,,29.40356573672507,,,,,Flying Fish
41586,41704.0,71369.0,3323.0,,1Omi UMa,Muscida,8.504431,60.718169,54.9149,-134.31,-107.73,20.0,3.35,-0.348,G4II-III,0.856,-16.37548,21.290022,47.898272,6.99e-06,4.956e-05,3.81e-06,2.2264548414090246,1.0597319679644424,-6.511532544e-07,-5.22289778e-07,Omi,1.0,UMa,1,41586,,120.00518202042646,,,,Muscida,Great Bear
42195,42313.0,73262.0,3410.0,,4Del Hya,,8.627602,5.703782,49.1642,-70.27,-6.99,11.0,4.14,0.682,A1Vnn,0.003,-31.060832,37.795209,4.886214,5.73e-06,1.941e-05,-5.4e-07,2.258700857062484,0.099549769475835,-3.406785733e-07,-3.3888476e-08,Del,4.0,Hya,1,42195,,46.47292416762036,,,,,Water Snake
42283,42402.0,73471.0,3418.0,,5Sig Hya,Minchir,8.645955,3.341435,114.2857,-19.03,-16.29,25.0,4.45,-0.84,K2III,1.216,-72.861703,87.795627,6.661268,-8.52e-06,2.678e-05,-7.52e-06,2.2635056987246203,0.058319044958705,-9.22600434e-08,-7.8976148e-08,Sig,5.0,Hya,1,42283,,188.7991349096293,,,,Minchir,Water Snake
42396,42515.0,74006.0,3438.0,,Bet Pyx,,8.668373,-35.308352,127.551,9.68,-21.18,-13.0,3.97,-1.558,G5II/III,0.936,-66.942302,79.706384,-73.721425,7.26e-06,-1.795e-05,-3e-06,2.2693746966371875,-0.6162470014809488,4.69299643e-08,-1.02683537e-07,Bet,,Pyx,1,42396,,365.76319300945227,,,,,Mariner Compass
42416,42536.0,74195.0,3447.0,,,,8.671554,-52.921887,151.2859,-24.62,35.09,16.0,3.6,-2.299,B3IV,-0.168,-58.71851,69.796529,-120.698168,-5.75e-06,3.488e-05,2.46e-06,2.2702075565901287,-0.9236611784402,-1.193611282e-07,1.7012112e-07,Omi,,Vel,1,42416,,723.7690370745288,Omi,3.623,3.573,,Sails
42449,42568.0,74375.0,3457.0,,,,8.676953,-59.761003,442.4779,-6.87,4.92,13.0,4.31,-3.919,B1.5III,-0.117,-143.69503,170.315593,-382.271019,1.07e-06,2.159e-05,-6.17e-06,2.271621005566376,-1.0430262602877112,-3.33066999e-08,2.3852833e-08,,,Car,1,42449,,3218.103443093442,V343,4.32,4.3,,Keel
42680,42799.0,74280.0,3454.0,,7Eta Hya,,8.72041,3.398662,179.8561,-19.14,-1.29,17.0,4.3,-1.975,B3V...,-0.192,-117.329664,135.898249,10.66243,1.25e-06,2.409e-05,-9e-08,2.282997936058288,0.05931784627666,-9.27933385e-08,-6.254096e-09,Eta,7.0,Hya,1,42680,,537.0317963702527,Eta,4.313,4.293,,Water Snake
42687,42806.0,74198.0,3449.0,,43Gam Cnc,Asellus Borealis,8.721431,21.468501,55.5556,-106.94,-39.25,29.0,4.66,0.936,A1IV,0.01,-33.797361,39.125009,20.33287,1.22e-06,4.264e-05,1.02e-06,2.2832652284771875,0.3746960219680212,-5.1845975e-07,-1.90289369e-07,Gam,43.0,Cnc,1,42687,,36.77900704223862,,,,Asellus Borealis,Crab
42709,42828.0,74575.0,3468.0,,Alp Pyx,,8.726539,-33.186385,269.5418,-14.28,10.6,15.0,3.68,-3.473,B1.5III,-0.18,-147.689477,170.508984,-147.537653,7.3e-07,2.765e-05,3.19e-06,2.284602472225306,-0.5792116933353125,-6.92313936e-08,5.139025e-08,Alp,,Pyx,1,42709,,2134.027442848977,,,,,Mariner Compass
42792,42911.0,74442.0,3461.0,,47Del Cnc,Asellus Australis,8.74475,18.154309,40.032,-17.1,-228.46,17.0,3.94,0.928,K0III,1.083,-25.041776,28.63397,12.473108,-1.747e-05,2.502e-05,-3.671e-05,2.2893702005975305,0.3168524594533274,-8.29031394e-08,-1.107605334e-06,Del,47.0,Cnc,1,42792,,37.05100563019239,,,,Asellus Australis,Crab
42794,42913.0,74956.0,3485.0,Gl 321.3A,Del Vel,Alsephina,8.745059,-54.708821,24.6975,28.78,-104.14,2.2,1.93,-0.033,A1V,0.043,-9.394033,10.739813,-20.158771,3.25e-06,-8.95e-06,-9.04e-06,2.289451210882051,-0.9548490567434526,1.395293773e-07,-5.04884966e-07,Del,,Vel,1,42794,Gl 321.3,89.78421709097269,Del,1.939,1.929,Alsephina,Sails
42984,43103.0,74739.0,3475.0,,48Iot Cnc,,8.778284,28.759898,101.5228,-20.69,-43.95,16.0,4.03,-1.003,G8Iab:,1.007,-59.175263,66.476982,48.846771,-8.85e-06,2.526e-05,-1.109e-05,2.298149360305433,0.501954916588395,-1.003079505e-07,-2.13075612e-07,Iot,48.0,Cnc,1,42984,,219.381499189791,,,,,Crab
42990,43109.0,74874.0,3482.0,,11Eps Hya,Ashlesha,8.779587,6.418809,39.6354,-231.04,-40.17,36.0,3.38,0.39,G0III-IV,0.685,-26.198413,29.410867,4.431082,8.24e-06,5.749e-05,-3.55e-06,2.2984903710066336,0.1120293549405187,-1.1201135276e-06,-1.94749655e-07,Eps,11.0,Hya,1,42990,,60.81350012787179,Eps,3.39,3.37,Ashlesha,Water Snake
43113,43234.0,75137.0,3492.0,,13Rho Hya,,8.807214,5.837812,108.5776,-17.51,-29.79,33.0,4.35,-0.829,A0Vn,-0.044,-72.427474,80.133985,11.043767,-1.675e-05,3.227e-05,-1.217e-05,2.30572324620484,0.1018890482725437,-8.48908755e-08,-1.44425995e-07,Rho,13.0,Hya,1,43113,,186.89599716514903,,,,,Water Snake
43286,43409.0,75691.0,3518.0,,Gam Pyx,,8.842204,-27.709844,63.5728,-133.49,88.16,25.0,4.02,0.004,K3III,1.272,-38.119847,41.407111,-29.561085,6.38e-06,5.381e-05,1.216e-05,2.314883520194406,-0.483628019147275,-6.471777822e-07,4.2741174e-07,Gam,,Pyx,1,43286,,86.77607449911467,,,,,Mariner Compass
43689,43813.0,76294.0,3547.0,,16Zet Hya,,8.92323,5.945563,51.2558,-99.76,14.65,23.0,3.11,-0.439,G8III-IV,0.978,-35.316755,36.765697,5.309278,1.93e-06,3.377e-05,6.06e-06,2.336096050061382,0.103769655470535,-4.836501277e-07,7.1025204e-08,Zet,16.0,Hya,1,43689,,130.49684141302234,,,,,Water Snake
43939,44066.0,76756.0,3572.0,,65Alp Cnc,Acubens,8.974784,11.857701,57.7367,41.45,-29.22,-14.0,4.26,0.453,A5m,0.141,-39.690103,40.217629,11.863811,4e-07,-1.693e-05,-1.095e-05,2.3495928613586177,0.2069559224526262,2.009552706e-07,-1.41662557e-07,Alp,65.0,Cnc,1,43939,,57.385213267461886,,,,Acubens,Crab
44000,44127.0,76644.0,3569.0,Gl 331A,9Iot UMa,Talitha,8.986828,48.041826,14.5096,-441.12,-215.21,9.0,3.12,2.312,A7IV,0.223,-6.835882,6.883318,10.789878,9.75e-06,3.422e-05,-3.28e-06,2.352746110161558,0.8384880495341912,-2.1386101077e-06,-1.043367521e-06,Iot,9.0,UMa,1,44000,Gl 331,10.35618977044986,,,,Talitha,Great Bear
44120,44248.0,76943.0,3579.0,Gl 332A,,,9.010685,41.782911,16.0694,-487.67,-219.29,27.1,3.96,2.93,F5V,0.463,-8.496677,8.449391,10.707365,4.06e-06,4.954e-05,5.73e-06,2.3589919414548355,0.7292493664557,-2.364290876e-06,-1.06314792e-06,,,Lyn,1,44120,Gl 332,5.861381645140285,,,,,Lynx
44254,44382.0,78045.0,3615.0,Gl 333.3,Alp Vol,,9.040777,-66.396076,38.2995,-2.01,-95.8,5.9,4.0,1.084,Am,0.145,-10.959043,10.727523,-35.095233,1.018e-05,-9.44e-06,-1.265e-05,2.3668699127333936,-1.1588301439506687,-9.744755e-09,-4.64451505e-07,Alp,,Vol,1,44254,,32.09223768048434,,,,,Flying Fish
44343,44471.0,77327.0,3594.0,,12Kap UMa,Alkaphrah,9.060427,47.156525,109.8901,-37.37,-55.39,4.0,3.57,-1.635,A1Vn,0.007,-53.667801,51.996165,80.572997,-3.68e-06,3.129e-05,-1.707e-05,2.372014221719866,0.8230366182899013,-1.811748724e-07,-2.68538297e-07,Kap,12.0,UMa,1,44343,,392.6449353995997,,,,Alkaphrah,Great Bear
44572,44700.0,77912.0,3612.0,,,,9.108825,38.452215,250.6266,-28.37,-14.34,17.0,4.56,-2.435,G8Ib-II,1.037,-142.682841,134.775878,155.855184,5.89e-06,4.185e-05,-2.83e-06,2.38468491351064,0.6711177616800412,-1.375416412e-07,-6.9522281e-08,,,Lyn,1,44572,,820.3515443298185,,,,,Lynx
44689,44816.0,78647.0,3634.0,,Lam Vel,Suhail,9.133268,-43.432589,166.9449,-23.21,14.28,18.0,2.23,-3.883,K4Ib-II,1.665,-88.662596,82.682121,-114.774841,-2.78e-06,2.827e-05,-4.26e-06,2.3910838764040165,-0.7580416852253112,-1.125252553e-07,6.9231393e-08,Lam,,Vel,1,44689,,3113.149665447025,Lam,2.272,2.182,Suhail,Sails
44952,45080.0,79351.0,3659.0,,,,9.182804,-58.966896,136.9863,-17.67,14.14,23.0,3.43,-2.253,B2IV,-0.19,-52.268405,47.490561,-117.37957,-7.04e-06,2.225e-05,-1.532e-05,2.404052503417448,-1.0291664791642776,-8.56665774e-08,6.8552654e-08,,,Car,1,44952,,693.7452139421235,V357,3.444,3.424,,Keel
45106,45238.0,80007.0,3685.0,,Bet Car,Miaplacidus,9.220041,-69.717208,34.6981,-157.66,108.91,-5.0,1.67,-1.032,A2IV,0.07,-8.980712,8.001552,-32.546536,6.13e-06,3.005e-05,1.115e-05,2.413801172874073,-1.2167948189074338,-7.643572488e-07,5.28010579e-07,Bet,,Car,1,45106,,225.32013356294823,,,,Miaplacidus,Keel
45204,45336.0,79469.0,3665.0,,22The Hya,,9.239405,2.31428,34.7947,112.57,-306.07,-10.0,3.89,1.182,B9.5V,-0.06,-26.074955,22.995381,1.405035,-6.46e-06,-1.962e-05,-5.2e-05,2.418870635354152,0.04039181014422,5.457547602e-07,-1.483869232e-06,The,22.0,Hya,1,45204,,29.322432823031157,,,,,Water Snake
45425,45556.0,80404.0,3699.0,,Iot Car,Aspidiske,9.284838,-59.275229,234.7418,-19.03,13.11,13.0,2.21,-4.643,A8Ib,0.189,-90.887872,78.251756,-201.791538,-7.4e-07,2.921e-05,-3.81e-06,2.43076493672462,-1.0345479138581113,-9.22600434e-08,6.3559073e-08,Iot,,Car,1,45425,,6269.024974761646,,,,Aspidiske,Keel
45557,45688.0,80081.0,3690.0,,38    Lyn,,9.314069,36.802597,38.2702,-32.61,-123.78,4.0,3.82,0.906,A1V,0.066,-23.374361,19.815176,22.926164,-9.08e-06,1.563e-05,-1.594e-05,2.4384175526447645,0.6423264861042363,-1.580977412e-07,-6.00102373e-07,,38.0,Lyn,1,45557,,37.80941866832965,,,,,Lynx
45620,45751.0,80499.0,3706.0,,26    Hya,,9.329551,-11.974853,103.3058,-27.92,12.16,-2.0,4.77,-0.301,G8III,0.927,-77.350337,65.035285,-21.434127,9.56e-06,1.023e-05,6.38e-06,2.442470654600178,-0.2090006041582487,-1.353599796e-07,5.8953343e-08,,26.0,Hya,1,45620,,114.92115972032408,,,,,Water Snake
45728,45860.0,80493.0,3705.0,,40Alp Lyn,,9.350925,34.392562,62.2665,-222.8,14.78,38.0,3.14,-0.831,M0IIIvar,1.55,-39.512346,32.846027,35.17204,2.027e-05,7.061e-05,2.563e-05,2.4480663505572977,0.6002634409852838,-1.0801648803e-06,7.1655461e-08,Alp,40.0,Lyn,1,45728,,187.24058959867975,,,,,Lynx
45809,45941.0,81188.0,3734.0,,Kap Vel,Markeb,9.368562,-55.010668,175.4386,-10.72,11.24,22.0,2.47,-3.751,B2IV,-0.141,-77.65777,63.951481,-143.729782,-1.021e-05,2.022e-05,-1.295e-05,2.4526837752447674,-0.9601172781857512,-5.19720266e-08,5.4493057e-08,Kap,,Vel,1,45809,,2756.7666102901003,,,,Markeb,Sails
46259,46390.0,81797.0,3748.0,,30Alp Hya,Alphard,9.45979,-8.658603,55.2792,-14.49,33.25,-4.0,1.99,-1.723,K3III,1.44,-43.003468,33.722848,-8.322089,4.52e-06,1.39e-06,9.42e-06,2.4765671803168545,-0.151121122495205,-7.02495023e-08,1.61200548e-07,Alp,30.0,Hya,1,46259,,425.7944535825967,,,,Alphard,Water Snake
46376,46509.0,81997.0,3759.0,Gl 348A,31Tau1Hya,,9.485805,-2.768964,17.334,100.93,-3.15,10.8,4.59,3.396,F6V,0.411,-13.696743,10.590983,-0.837388,-1.391e-05,3e-08,-8e-07,2.483377910571418,-0.0483275366267625,4.893224478e-07,-1.527163e-08,Tau-1,31.0,Hya,1,46376,Gl 348,3.815926491189337,,,,,Water Snake
46518,46651.0,82434.0,3786.0,Gl 351A,Psi Vel,,9.511674,-40.466769,18.8147,-147.14,48.65,8.8,3.6,2.228,F2IV,0.371,-11.382585,8.679058,-12.210922,4e-07,1.657e-05,-2.47e-06,2.490150478145066,-0.7062783622087687,-7.133548496e-07,2.35861855e-07,Psi,,Vel,1,46518,Gl 351,11.189224819552424,,,,,Sails
46600,46733.0,81937.0,3757.0,GJ 3559,23    UMa,,9.525453,63.061861,23.8152,107.55,26.86,-10.4,3.65,1.766,F0IV,0.36,-8.603035,6.510645,21.231076,-1.45e-06,-1.448e-05,-8.08e-06,2.4937578753997425,1.1006371004333475,5.214171134e-07,1.30220954e-07,,23.0,UMa,1,46600,,17.123794212449283,,,,,Great Bear
46643,46776.0,82446.0,3787.0,,32Tau2Hya,,9.533036,-1.184664,158.7302,-11.42,-3.87,6.0,4.54,-1.463,A3V,0.109,-126.733075,95.515712,-3.281718,4.4e-07,1.067e-05,-3.1e-06,2.49574287554993,-0.0206762831700287,-5.53657223e-08,-1.8762289e-08,Tau-2,32.0,Hya,1,46643,,335.11973196770776,,,,,Water Snake
46720,46853.0,82328.0,3775.0,Gl 354A,25The UMa,,9.547715,51.6773,13.4789,-947.06,-535.6,15.3,3.17,2.522,F6IV,0.475,-6.693935,5.005096,10.57472,7.29e-06,7.181e-05,-9.42e-06,2.499585849581123,0.9019390372068612,-4.5914764431e-06,-2.596662073e-06,The,25.0,UMa,1,46720,Gl 354,8.534930716135483,,,,,Great Bear
46819,46952.0,82635.0,3800.0,,10    LMi,,9.570384,36.397558,56.7215,6.82,-22.89,-12.0,4.54,0.771,G8III,0.914,-36.727405,27.121579,33.6576,3.83e-06,-5.16e-06,-1.235e-05,2.505520563312564,0.6352572209788038,3.3064293e-08,-1.10973851e-07,,10.0,LMi,1,46819,,42.81539943374175,SU,4.553,4.533,,Lesser Lion
47318,47452.0,83754.0,3849.0,,38Kap Hya,,9.671768,-14.332292,133.6898,-26.32,-19.25,18.0,5.07,-0.56,B4IV/V,-0.149,-106.2031,74.153048,-33.094297,-2.33e-06,2.243e-05,-1.664e-05,2.532062863474094,-0.2501456876080387,-1.276029607e-07,-9.3326633e-08,Kap,38.0,Hya,1,47318,,145.8814260275349,,,,,Water Snake
47772,47908.0,84441.0,3873.0,,17Eps Leo,Ras Elased Australis,9.764188,23.774255,75.643,-46.09,-9.57,4.0,2.97,-1.424,G0II,0.808,-57.700126,38.244772,30.494289,5.04e-06,1.694e-05,-1.56e-06,2.556258343807028,0.4149390200291462,-2.234506254e-07,-4.6396669e-08,Eps,17.0,Leo,1,47772,,323.2957533680941,,,,,Lion
48182,48319.0,84999.0,3888.0,,29Ups UMa,,9.849867,59.038735,35.6379,-294.45,-151.75,27.0,3.78,1.02,F0IV,0.291,-15.505407,9.784196,30.560252,-3.88e-06,6.26e-05,1.019e-05,2.578689055078529,1.03042031958335,-1.4275338824e-06,-7.3570476e-07,Ups,29.0,UMa,1,48182,,34.04081897010009,Ups,3.813,3.743,,Great Bear
48219,48356.0,85444.0,3903.0,,39Ups1Hya,Zhang,9.85797,-14.846603,80.9061,18.68,-21.88,-15.0,4.11,-0.43,G6/G8III,0.918,-66.227032,41.59319,-20.730703,1.052e-05,-1.526e-05,-4.36e-06,2.580810606427961,-0.2591221071757887,9.05631955e-08,-1.06077233e-07,Ups-1,39.0,Hya,1,48219,,129.4195841449985,,,,Zhang,Water Snake
48265,48402.0,85235.0,3894.0,,30Phi UMa,,9.868433,54.064332,156.0062,-4.21,19.18,-12.0,4.55,-1.416,A3IV,0.038,-77.666573,48.48156,126.314461,1.776e-05,-7.33e-06,-1.42e-06,2.5835496324067604,0.9436006056385512,-2.0410656e-08,9.2987263e-08,Phi,30.0,UMa,1,48265,,320.9223768048436,,,,,Great Bear
48318,48455.0,85503.0,3905.0,,24Mu  Leo,Rasalas,9.879398,26.006951,38.0518,-216.29,-54.92,14.0,3.88,0.978,K0III,1.222,-29.062466,18.02588,16.685015,6.32e-06,4.303e-05,-2.83e-06,2.5864202487192904,0.4539069312278612,-1.0486035097e-06,-2.66259673e-07,Mu,24.0,Leo,1,48318,,35.383435681472214,,,,Rasalas,Lion
48635,48774.0,86440.0,3940.0,,Phi Vel,,9.947708,-54.56779,487.8049,-13.13,2.83,14.0,3.52,-4.921,B5Ib,-0.067,-242.953038,144.739494,-397.464518,4.08e-06,3.371e-05,-7.79e-06,2.6043037440096826,-0.9523876069480136,-6.36560363e-08,1.3720227e-08,Phi,,Vel,1,48635,,8098.41447325789,,,,,Sails
48786,48926.0,86629.0,3947.0,,Eta Ant,,9.981191,-35.890973,33.3111,-89.59,-16.27,30.0,5.23,2.617,A8IV,0.3,-23.304405,13.608277,-19.528614,-1.284e-05,2.425e-05,-2.012e-05,2.6130697014849567,-0.6264156431928688,-4.343445764e-07,-7.8879185e-08,Eta,,Ant,1,48786,,7.819878403894963,,,,,Air Pump
49441,49583.0,87737.0,3975.0,,30Eta Leo,,10.122209,16.762664,389.1051,-1.94,-0.53,3.0,3.48,-4.47,A0Ib,-0.031,-328.449984,175.868859,112.220999,-1.12e-06,4.75e-06,-7e-08,2.649988109702877,0.29256368451677,-9.4053854e-09,-2.569512e-09,Eta,30.0,Leo,1,49441,,5345.643593969719,,,,,Lion
49451,49593.0,87696.0,3974.0,Gl 378.3,21    LMi,,10.123821,35.244693,28.2406,50.97,0.64,-17.6,4.49,2.236,A7V,0.19,-20.337129,10.878482,16.2967,9.72e-06,-1.311e-05,-1.032e-05,2.650410084208413,0.6151359411495613,2.47109533e-07,3.102807e-09,,21.0,LMi,1,49451,,11.107082559188644,,,,,Lesser Lion
